Track,Freq,Hot
"陕西,咸阳(提货)->新疆,乌鲁木齐(卸货)->新疆,和田(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->山西,太原(卸货)->陕西,榆林(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,三门峡(卸货)->河南,焦作(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->山西,临汾(卸货)->山西,太原(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->河南,鹤壁(卸货)->河南,郑州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->山东,烟台(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->宁夏,银川(卸货)->宁夏,固原(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,兰州(卸货)->青海,海西(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->宁夏,固原(卸货)->甘肃,平凉(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,咸阳(卸货)->甘肃,庆阳(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->山西,阳泉(卸货)->甘肃,兰州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,昌吉(卸货)->新疆,乌鲁木齐(卸货)->新疆,喀什(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->陕西,安康(卸货)->陕西,宝鸡(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->山西,太原(卸货)->山西,临汾(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,陇南(卸货)->陕西,西安(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->青海,西宁(卸货)->陕西,西安(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->陕西,铜川(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,张掖(卸货)->甘肃,武威(卸货)->陕西,咸阳(卸货)->甘肃,兰州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,定西(卸货)->青海,西宁(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,鹤壁(卸货)->陕西,西安(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->安徽,芜湖(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,洛阳(卸货)->河南,平顶山(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->宁夏,固原(卸货)->陕西,汉中(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,伊犁(卸货)->新疆,乌鲁木齐(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,郑州(卸货)->河南,开封(卸货)->河南,南阳(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->青海,西宁(卸货)->河南,郑州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,三门峡(卸货)->河南,鹤壁(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,郑州(卸货)->河南,焦作(卸货)->河南,平顶山(卸货)->河南,济源(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,陇南(卸货)->河南,郑州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->陕西,渭南(卸货)->甘肃,平凉(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,乌鲁木齐(卸货)->甘肃,酒泉(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,洛阳(卸货)->河南,焦作(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->山西,大同(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,乌鲁木齐(卸货)->新疆,哈密(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,石河子市(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,郑州(卸货)->河南,许昌(卸货)->河南,南阳(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,平顶山(卸货)->河南,济源(卸货)->河南,洛阳(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,渭南(卸货)->陕西,汉中(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,汉中(卸货)->陕西,商洛(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,陇南(卸货)->甘肃,天水(卸货)->山西,晋中(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,天水(卸货)->陕西,西安(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,咸阳(卸货)->青海,西宁(卸货)->陕西,商洛(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,洛阳(卸货)->河南,济源(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,驻马店(卸货)->河南,许昌(卸货)->河南,郑州(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->陕西,安康(卸货)->宁夏,银川(卸货)->陕西,商洛(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,兰州(卸货)->甘肃,金昌(卸货)->甘肃,定西(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,宝鸡(卸货)->陕西,渭南(卸货)->陕西,安康(卸货)->宁夏,固原(卸货)->甘肃,兰州(卸货)->河南,驻马店(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,兰州(卸货)->甘肃,酒泉(卸货)->青海,西宁(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,乌鲁木齐(卸货)->新疆,伊犁(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->新疆,吐鲁番(卸货)->新疆,乌鲁木齐(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->河南,许昌(卸货)->河南,三门峡(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->贵州,黔西南(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->浙江,嘉兴(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->西藏,那曲(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->河南,济源(卸货)->陕西,宝鸡(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,西安(卸货)->陕西,渭南(卸货)->陕西,榆林(卸货)->陕西,延安(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,兰州(卸货)->甘肃,武威(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,宝鸡(卸货)->陕西,西安(卸货)->陕西,咸阳(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->四川,成都(卸货)->四川,眉山(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->陕西,咸阳(卸货)->陕西,西安(卸货)->陕西,榆林(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->宁夏,银川(卸货)->陕西,榆林(卸货)",1,0.0326331161669761
"陕西,咸阳(提货)->甘肃,白银(卸货)->宁夏,银川(卸货)->宁夏,中卫(卸货)",1,0.0326331161669761
